submission_id,age,attentionCheck,attentionCorrectResponse,attentionResponse,beginClicked,comments,comprehensionCorrectResponse,comprehensionResponse,delay,delayedUrn,earlyBall,education,experiment_duration,experiment_end_time,experiment_start_time,gameOutcome,gender,languages,lateBall,prolific_pid,prolific_session_id,prolific_study_id,responseLeft,responseRight,responseTime,structure,submitClicked,trialNr,trialType,whichUrnPromptedFirst
2776,63,NA,NA,NA,1769898525968,,NA,NA,medium,left,solid,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,1,7,23770,conjunctive,1769898547658,2,critical,right
2776,63,true,The red ball,The red ball,1769898549597,,NA,NA,long,right,solid,Graduated College,469169,1769898824049,1769898354880,win,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,NA,NA,16790,conjunctive,1769898564448,3,critical-attention,NA
2776,63,true,The red ball,The red ball,1769898549597,,NA,NA,long,right,solid,Graduated College,469169,1769898824049,1769898354880,win,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,4,4,23233,conjunctive,1769898570891,3,critical,right
2776,63,NA,NA,NA,1769898572666,,NA,NA,medium,right,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,1,7,15987,conjunctive,1769898586878,4,critical,right
2776,63,NA,NA,NA,1769898592928,,NA,NA,simult,none,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,7,19225,conjunctive,1769898606103,5,critical,right
2776,63,true,The green ball,The green ball,1769898607523,,NA,NA,medium,left,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,NA,NA,12949,conjunctive,1769898619052,6,critical-attention,NA
2776,63,true,The green ball,The green ball,1769898607523,,NA,NA,medium,left,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,7,19108,conjunctive,1769898625211,6,critical,right
2776,63,NA,NA,NA,1769898627183,,NA,NA,simult,none,solid,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,1,11840,conjunctive,1769898637052,7,critical,right
2776,63,NA,NA,NA,1769898638412,,NA,NA,short,right,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,7,11900,conjunctive,1769898648952,8,critical,right
2776,63,true,The green ball,The green ball,1769898653209,,NA,NA,short,left,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,NA,NA,13813,conjunctive,1769898662765,9,critical-attention,NA
2776,63,true,The green ball,The green ball,1769898653209,,NA,NA,short,left,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,1,20449,conjunctive,1769898669401,9,critical,right
2776,63,NA,NA,NA,1769898670616,,NA,NA,long,right,solid,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,1,25863,conjunctive,1769898695264,10,critical,right
2776,63,NA,NA,NA,1769898698447,,NA,NA,simult,none,solid,Graduated College,469169,1769898824049,1769898354880,win,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,4,4,18448,conjunctive,1769898713712,11,critical,right
2776,63,true,Both balls were released at the same time,Both balls were released at the same time,1769898715143,,NA,NA,simult,none,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,NA,NA,8714,conjunctive,1769898722426,12,critical-attention,NA
2776,63,true,Both balls were released at the same time,Both balls were released at the same time,1769898715143,,NA,NA,simult,none,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,1,7,16695,conjunctive,1769898730407,12,critical,right
2776,63,NA,NA,NA,1769898731866,,NA,NA,long,left,stripe,Graduated College,469169,1769898824049,1769898354880,lose,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,1,24941,conjunctive,1769898755348,13,critical,right
2776,63,NA,NA,NA,1769898756860,,NA,NA,medium,left,solid,Graduated College,469169,1769898824049,1769898354880,win,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,4,4,14025,conjunctive,1769898769374,14,critical,right
2776,63,NA,NA,NA,1769898770798,,NA,NA,short,right,solid,Graduated College,469169,1769898824049,1769898354880,lose,female,English,stripe,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,7,1,17635,conjunctive,1769898787010,15,critical,right
2776,63,NA,NA,NA,1769898788543,,NA,NA,short,left,solid,Graduated College,469169,1769898824049,1769898354880,win,female,English,solid,60d9e7e76cf2ab6d21eb5f99,697e8160c344a0ce8d8ee844,697e511ed660cf7351d2289d,4,4,11006,conjunctive,1769898798016,16,critical,right
2778,71,NA,NA,NA,NA,none,win,win,NA,NA,solid,Graduated College,595874,1769898835677,1769898239803,NA,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,12192,disjunctive,NA,1,comprehension-1,NA
2778,71,NA,NA,NA,NA,none,win,win,NA,NA,solid,Graduated College,595874,1769898835677,1769898239803,NA,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,3088,disjunctive,NA,2,comprehension-1,NA
2778,71,NA,NA,NA,NA,none,win,win,NA,NA,stripe,Graduated College,595874,1769898835677,1769898239803,NA,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,1352,disjunctive,NA,3,comprehension-1,NA
2778,71,NA,NA,NA,NA,none,lose,lose,NA,NA,stripe,Graduated College,595874,1769898835677,1769898239803,NA,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,1576,disjunctive,NA,4,comprehension-1,NA
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898362494,none,NA,NA,simult,none,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,17953,disjunctive,1769898374959,1,training-attention,NA
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898362494,none,NA,NA,simult,none,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,31986,disjunctive,1769898388992,1,training,left
2778,71,true,The green ball,The green ball,1769898393982,none,NA,NA,short,left,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,17606,disjunctive,1769898406598,2,training-attention,NA
2778,71,true,The green ball,The green ball,1769898393982,none,NA,NA,short,left,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,50734,disjunctive,1769898439726,2,training,left
2778,71,NA,NA,NA,1769898446574,none,NA,NA,medium,right,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,21488,disjunctive,1769898465254,1,critical,left
2778,71,NA,NA,NA,1769898467526,none,NA,NA,long,left,stripe,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,26376,disjunctive,1769898491630,2,critical,left
2778,71,true,The blue ball,The blue ball,1769898494294,none,NA,NA,medium,right,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,15481,disjunctive,1769898507111,3,critical-attention,NA
2778,71,true,The blue ball,The blue ball,1769898494294,none,NA,NA,medium,right,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,25920,disjunctive,1769898517550,3,critical,left
2778,71,NA,NA,NA,1769898521750,none,NA,NA,simult,none,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,20536,disjunctive,1769898538086,4,critical,left
2778,71,NA,NA,NA,1769898540286,none,NA,NA,short,left,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,25577,disjunctive,1769898563663,5,critical,left
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898565430,none,NA,NA,simult,none,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,9128,disjunctive,1769898572791,6,critical-attention,NA
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898565430,none,NA,NA,simult,none,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,4,52079,disjunctive,1769898615742,6,critical,left
2778,71,NA,NA,NA,1769898617814,none,NA,NA,simult,none,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,4,4,19688,disjunctive,1769898635430,7,critical,left
2778,71,NA,NA,NA,1769898637214,none,NA,NA,long,right,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,4,7,24792,disjunctive,1769898660222,8,critical,left
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898662718,none,NA,NA,simult,none,stripe,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,10352,disjunctive,1769898670574,9,critical-attention,NA
2778,71,true,Both balls were released at the same time,Both balls were released at the same time,1769898662718,none,NA,NA,simult,none,stripe,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,4,7,25112,disjunctive,1769898685334,9,critical,left
2778,71,NA,NA,NA,1769898687814,none,NA,NA,medium,right,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,20633,disjunctive,1769898705967,10,critical,left
2778,71,NA,NA,NA,1769898708496,none,NA,NA,long,right,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,25015,disjunctive,1769898730982,11,critical,left
2778,71,true,The red ball,The red ball,1769898732982,none,NA,NA,long,right,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,NA,NA,16841,disjunctive,1769898747823,12,critical-attention,NA
2778,71,true,The red ball,The red ball,1769898732982,none,NA,NA,long,right,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,24786,disjunctive,1769898755768,12,critical,left
2778,71,NA,NA,NA,1769898757760,none,NA,NA,short,left,stripe,Graduated College,595874,1769898835677,1769898239803,lose,male,,stripe,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,7,1,18760,disjunctive,1769898774528,13,critical,left
2778,71,NA,NA,NA,1769898776487,none,NA,NA,medium,right,stripe,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,17254,disjunctive,1769898791782,14,critical,left
2778,71,NA,NA,NA,1769898793806,none,NA,NA,short,left,solid,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,14592,disjunctive,1769898806374,15,critical,left
2778,71,NA,NA,NA,1769898807870,none,NA,NA,short,right,stripe,Graduated College,595874,1769898835677,1769898239803,win,male,,solid,5dfb693a73d72487b1fe495b,697e80f60a81066ba18a0866,697e511ed660cf7351d2289d,1,7,13848,disjunctive,1769898820222,16,critical,left
2779,41,NA,NA,NA,NA,,lose,lose,NA,NA,solid,Higher degree,446493,1769898840174,1769898393681,NA,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,3472,conjunctive,NA,1,comprehension-1,NA
2779,41,NA,NA,NA,NA,,win,win,NA,NA,solid,Higher degree,446493,1769898840174,1769898393681,NA,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,1568,conjunctive,NA,2,comprehension-1,NA
2779,41,NA,NA,NA,NA,,lose,lose,NA,NA,stripe,Higher degree,446493,1769898840174,1769898393681,NA,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,1216,conjunctive,NA,3,comprehension-1,NA
2779,41,NA,NA,NA,NA,,lose,lose,NA,NA,stripe,Higher degree,446493,1769898840174,1769898393681,NA,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,1496,conjunctive,NA,4,comprehension-1,NA
2779,41,true,Both balls were released at the same time,The yellow ball,1769898466263,,NA,NA,simult,none,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,17903,conjunctive,1769898478103,1,training-attention,NA
2779,41,true,Both balls were released at the same time,The yellow ball,1769898466263,,NA,NA,simult,none,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,34504,conjunctive,1769898494704,1,training,left
2779,41,true,The blue ball,The blue ball,1769898497456,,NA,NA,short,right,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,13888,conjunctive,1769898508592,2,training-attention,NA
2779,41,true,The blue ball,The blue ball,1769898497456,,NA,NA,short,right,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,1,24864,conjunctive,1769898519568,2,training,left
2779,41,NA,NA,NA,1769898523632,,NA,NA,simult,none,solid,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,1,7,19176,conjunctive,1769898541480,1,critical,left
2779,41,NA,NA,NA,1769898543272,,NA,NA,long,right,solid,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,1,7,23048,conjunctive,1769898564528,2,critical,left
2779,41,true,The red ball,The red ball,1769898566657,,NA,NA,medium,right,solid,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,14496,conjunctive,1769898579024,3,critical-attention,NA
2779,41,true,The red ball,The red ball,1769898566657,,NA,NA,medium,right,solid,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,1,7,23976,conjunctive,1769898588504,3,critical,left
2779,41,NA,NA,NA,1769898590456,,NA,NA,medium,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,24480,conjunctive,1769898612984,4,critical,left
2779,41,NA,NA,NA,1769898614912,,NA,NA,medium,right,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,1,19200,conjunctive,1769898632184,5,critical,left
2779,41,true,The red ball,The red ball,1769898633984,,NA,NA,short,right,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,10208,conjunctive,1769898642392,6,critical-attention,NA
2779,41,true,The red ball,The red ball,1769898633984,,NA,NA,short,right,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,18264,conjunctive,1769898650448,6,critical,left
2779,41,NA,NA,NA,1769898652400,,NA,NA,long,right,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,18800,conjunctive,1769898669248,7,critical,left
2779,41,NA,NA,NA,1769898670976,,NA,NA,long,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,24392,conjunctive,1769898693640,8,critical,left
2779,41,true,The green ball,The green ball,1769898695192,,NA,NA,short,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,8993,conjunctive,1769898702632,9,critical-attention,NA
2779,41,true,The green ball,The green ball,1769898695192,,NA,NA,short,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,1,7,18376,conjunctive,1769898712016,9,critical,left
2779,41,NA,NA,NA,1769898713712,,NA,NA,medium,left,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,14640,conjunctive,1769898726656,10,critical,left
2779,41,NA,NA,NA,1769898728720,,NA,NA,short,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,12696,conjunctive,1769898739352,11,critical,left
2779,41,true,The green ball,The green ball,1769898741112,,NA,NA,long,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,NA,NA,16432,conjunctive,1769898755784,12,critical-attention,NA
2779,41,true,The green ball,The green ball,1769898741112,,NA,NA,long,left,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,1,7,24608,conjunctive,1769898763960,12,critical,left
2779,41,NA,NA,NA,1769898765544,,NA,NA,simult,none,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,10520,conjunctive,1769898774480,13,critical,left
2779,41,NA,NA,NA,1769898776464,,NA,NA,short,left,solid,Higher degree,446493,1769898840174,1769898393681,lose,male,English,stripe,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,1,13096,conjunctive,1769898787576,14,critical,left
2779,41,NA,NA,NA,1769898789904,,NA,NA,simult,none,stripe,Higher degree,446493,1769898840174,1769898393681,lose,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,1,12136,conjunctive,1769898799712,15,critical,left
2779,41,NA,NA,NA,1769898801496,,NA,NA,simult,none,solid,Higher degree,446493,1769898840174,1769898393681,win,male,English,solid,6915326f45b0f1fe962621fa,697e818bfc6c585243114601,697e511ed660cf7351d2289d,7,7,13112,conjunctive,1769898812824,16,critical,left
2781,44,NA,NA,NA,NA,,lose,lose,NA,NA,stripe,Graduated College,498897,1769898847704,1769898348807,NA,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,20974,disjunctive,NA,1,comprehension-1,NA
2781,44,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,498897,1769898847704,1769898348807,NA,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,847,disjunctive,NA,2,comprehension-1,NA
2781,44,NA,NA,NA,NA,,win,win,NA,NA,solid,Graduated College,498897,1769898847704,1769898348807,NA,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,791,disjunctive,NA,3,comprehension-1,NA
2781,44,NA,NA,NA,NA,,win,win,NA,NA,stripe,Graduated College,498897,1769898847704,1769898348807,NA,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,1312,disjunctive,NA,4,comprehension-1,NA
2781,44,true,Both balls were released at the same time,The red ball,1769898514731,,NA,NA,simult,none,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,9642,disjunctive,1769898521696,1,training-attention,NA
2781,44,true,Both balls were released at the same time,The red ball,1769898514731,,NA,NA,simult,none,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,1,7,16367,disjunctive,1769898528421,1,training,right
2781,44,true,The blue ball,The blue ball,1769898530261,,NA,NA,short,right,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,9635,disjunctive,1769898538056,2,training-attention,NA
2781,44,true,The blue ball,The blue ball,1769898530261,,NA,NA,short,right,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,6,4,20015,disjunctive,1769898548436,2,training,right
2781,44,NA,NA,NA,1769898551378,,NA,NA,medium,left,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,6,4,15705,disjunctive,1769898565797,1,critical,right
2781,44,NA,NA,NA,1769898567444,,NA,NA,long,right,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,1,7,30458,disjunctive,1769898596255,2,critical,right
2781,44,true,The green ball,The green ball,1769898597575,,NA,NA,short,left,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,22574,disjunctive,1769898618829,3,critical-attention,NA
2781,44,true,The green ball,The green ball,1769898597575,,NA,NA,short,left,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,4,6,40215,disjunctive,1769898636470,3,critical,right
2781,44,NA,NA,NA,1769898638324,,NA,NA,simult,none,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,1,7,19351,disjunctive,1769898655821,4,critical,right
2781,44,NA,NA,NA,1769898657332,,NA,NA,long,right,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,6,4,16689,disjunctive,1769898672510,5,critical,right
2781,44,true,The red ball,The red ball,1769898673589,,NA,NA,medium,right,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,12970,disjunctive,1769898685480,6,critical-attention,NA
2781,44,true,The red ball,The red ball,1769898673589,,NA,NA,medium,right,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,1,7,19374,disjunctive,1769898691884,6,critical,right
2781,44,NA,NA,NA,1769898693979,,NA,NA,simult,none,solid,Graduated College,498897,1769898847704,1769898348807,win,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,7,7,11420,disjunctive,1769898703304,7,critical,right
2781,44,NA,NA,NA,1769898704662,,NA,NA,simult,none,stripe,Graduated College,498897,1769898847704,1769898348807,lose,female,english,stripe,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,7,7,19080,disjunctive,1769898722384,8,critical,right
2781,44,true,The green ball,The green ball,1769898723631,,NA,NA,long,left,stripe,Graduated College,498897,1769898847704,1769898348807,win,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,NA,NA,13945,disjunctive,1769898736329,9,critical-attention,NA
2781,44,true,The green ball,The green ball,1769898723631,,NA,NA,long,left,stripe,Graduated College,498897,1769898847704,1769898348807,win,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,1,7,18479,disjunctive,1769898740863,9,critical,right
2781,44,NA,NA,NA,1769898742607,,NA,NA,simult,none,stripe,Graduated College,498897,1769898847704,1769898348807,win,female,english,solid,5cb5e6927a92c500015c0de1,697e81633cce3f449a1432ba,697e511ed660cf7351d2289d,7,1,9452,disjunctive,1769898750315,10,critical,right
