submission_id,age,beginClicked,combo,comments,correctResponse,correctResponseAttention,delay,delayedUrn,education,experiment_duration,experiment_end_time,experiment_start_time,gameOutcome,gender,languages,leftColor,prolific_pid,prolific_session_id,prolific_study_id,response,responseAttention,responseLeft,responseRight,responseTime,rightColor,structure,submitClicked,trialNr,trialType
2421,30,1769049762374,striped-solid,,NA,NA,simult,none,Graduated College,434824,1769050032499,1769049597675,win,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,1,12806,yellow,disjunctive,1769049773332,2,critical
2421,30,1769049775123,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,7553,green,disjunctive,1769049780886,3,critical-attention
2421,30,1769049775123,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,1,7,16891,green,disjunctive,1769049790224,3,critical
2421,30,1769049792033,solid-solid,,NA,NA,short,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,18911,yellow,disjunctive,1769049809135,4,critical
2421,30,1769049810865,solid-striped,,NA,NA,medium,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,1,7,16756,green,disjunctive,1769049825891,5,critical
2421,30,1769049828063,striped-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,434824,1769050032499,1769049597675,lose,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,8632,green,disjunctive,1769049834523,6,critical-attention
2421,30,1769049828063,striped-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,434824,1769050032499,1769049597675,lose,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,7,16938,green,disjunctive,1769049842829,6,critical
2421,30,1769049844864,striped-striped,,NA,NA,short,left,Graduated College,434824,1769050032499,1769049597675,lose,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,13285,green,disjunctive,1769049856114,7,critical
2421,30,1769049857893,striped-solid,,NA,NA,medium,left,Graduated College,434824,1769050032499,1769049597675,win,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,1,18631,yellow,disjunctive,1769049874745,8,critical
2421,30,1769049876427,solid-striped,,NA,The red ball,long,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,15608,green,disjunctive,1769049890353,9,critical-attention
2421,30,1769049876427,solid-striped,,NA,The red ball,long,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,The red ball,1,7,22432,green,disjunctive,1769049897177,9,critical
2421,30,1769049899182,solid-striped,,NA,NA,short,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,1,7,15230,green,disjunctive,1769049912407,10,critical
2421,30,1769049913940,striped-striped,,NA,NA,medium,right,Graduated College,434824,1769050032499,1769049597675,lose,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,18921,green,disjunctive,1769049931327,11,critical
2421,30,1769049933000,solid-solid,,NA,The red ball,long,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,The red ball,NA,NA,16207,yellow,disjunctive,1769049947535,12,critical-attention
2421,30,1769049933000,solid-solid,,NA,The red ball,long,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,The red ball,7,7,23027,yellow,disjunctive,1769049954355,12,critical
2421,30,1769049956154,striped-solid,,NA,NA,short,left,Graduated College,434824,1769050032499,1769049597675,win,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,1,12015,yellow,disjunctive,1769049966370,13,critical
2421,30,1769049969315,solid-solid,,NA,NA,simult,none,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,17459,yellow,disjunctive,1769049983830,14,critical
2421,30,1769049985471,solid-solid,,NA,NA,medium,right,Graduated College,434824,1769050032499,1769049597675,win,female,english,red,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,13686,yellow,disjunctive,1769049997516,15,critical
2421,30,1769049999117,striped-striped,,NA,NA,long,right,Graduated College,434824,1769050032499,1769049597675,lose,female,english,blue,69453bd02b59de54f5fd947d,69718df5000c43f790edc4db,69711b1403eab6a6dfcb544f,NA,NA,7,7,18675,green,disjunctive,1769050016191,16,critical
2428,32,NA,NA,,lose,NA,NA,NA,Graduated College,357002,1769050066912,1769049709910,NA,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,7183,green,disjunctive,NA,1,comprehension-1
2428,32,NA,NA,,win,NA,NA,NA,Graduated College,357002,1769050066912,1769049709910,NA,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,win,NA,NA,NA,1049,yellow,disjunctive,NA,2,comprehension-1
2428,32,NA,NA,,win,NA,NA,NA,Graduated College,357002,1769050066912,1769049709910,NA,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,win,NA,NA,NA,949,yellow,disjunctive,NA,3,comprehension-1
2428,32,NA,NA,,win,NA,NA,NA,Graduated College,357002,1769050066912,1769049709910,NA,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,win,NA,NA,NA,966,green,disjunctive,NA,4,comprehension-1
2428,32,1769049774603,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,13549,green,disjunctive,1769049784203,1,training-attention
2428,32,1769049774603,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,1,7,21633,green,disjunctive,1769049792287,1,training
2428,32,1769049795387,striped-striped,,NA,The green ball,short,left,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,10982,green,disjunctive,1769049803269,2,training-attention
2428,32,1769049795387,striped-striped,,NA,The green ball,short,left,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,1,7,27681,green,disjunctive,1769049819968,2,training
2428,32,1769049823502,striped-solid,,NA,NA,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,10850,yellow,disjunctive,1769049832469,1,critical
2428,32,1769049833769,solid-solid,,NA,NA,medium,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,13882,yellow,disjunctive,1769049846351,2,critical
2428,32,1769049847802,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,7799,green,disjunctive,1769049854151,3,critical-attention
2428,32,1769049847802,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,1,7,17184,green,disjunctive,1769049863536,3,critical
2428,32,1769049865185,striped-striped,,NA,NA,long,left,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,1,7,17366,green,disjunctive,1769049880902,4,critical
2428,32,1769049882335,striped-striped,,NA,NA,medium,right,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,14149,green,disjunctive,1769049895051,5,critical
2428,32,1769049898519,solid-striped,,NA,The green ball,medium,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,13750,green,disjunctive,1769049908802,6,critical-attention
2428,32,1769049898519,solid-striped,,NA,The green ball,medium,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,1,7,24650,green,disjunctive,1769049919702,6,critical
2428,32,1769049921302,striped-striped,,NA,NA,simult,none,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,7,13032,green,disjunctive,1769049932735,7,critical
2428,32,1769049934101,solid-solid,,NA,NA,simult,none,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,7,8314,yellow,disjunctive,1769049941049,8,critical
2428,32,1769049942668,solid-striped,,NA,The green ball,short,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,8685,green,disjunctive,1769049949734,9,critical-attention
2428,32,1769049942668,solid-striped,,NA,The green ball,short,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The green ball,1,7,14085,green,disjunctive,1769049955134,9,critical
2428,32,1769049956483,striped-solid,,NA,NA,medium,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,14366,yellow,disjunctive,1769049969500,10,critical
2428,32,1769049970701,solid-solid,,NA,NA,long,right,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,4,7,18552,yellow,disjunctive,1769049988052,11,critical
2428,32,1769049989417,solid-solid,,NA,The yellow ball,short,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,8349,yellow,disjunctive,1769049996401,12,critical-attention
2428,32,1769049989417,solid-solid,,NA,The yellow ball,short,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,The yellow ball,7,4,12015,yellow,disjunctive,1769050000067,12,critical
2428,32,1769050001250,striped-solid,,NA,NA,long,right,Graduated College,357002,1769050066912,1769049709910,win,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,16401,yellow,disjunctive,1769050016468,13,critical
2428,32,1769050017634,striped-solid,,NA,NA,short,right,Graduated College,357002,1769050066912,1769049709910,win,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,7,1,9732,yellow,disjunctive,1769050026200,14,critical
2428,32,1769050028015,solid-striped,,NA,NA,long,left,Graduated College,357002,1769050066912,1769049709910,win,female,English,red,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,1,7,17250,green,disjunctive,1769050043450,15,critical
2428,32,1769050045101,striped-striped,,NA,NA,short,left,Graduated College,357002,1769050066912,1769049709910,lose,female,English,blue,694f03206aba30210e26e4ba,69718e665371b29490d7c290,69711b1403eab6a6dfcb544f,NA,NA,1,7,12650,green,disjunctive,1769050056100,16,critical
2454,31,NA,NA,,lose,NA,NA,NA,Graduated High-school,379290,1769050211886,1769049832596,NA,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,25234,green,conjunctive,NA,1,comprehension-1
2454,31,NA,NA,,win,NA,NA,NA,Graduated High-school,379290,1769050211886,1769049832596,NA,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,win,NA,NA,NA,914,yellow,conjunctive,NA,2,comprehension-1
2454,31,NA,NA,,lose,NA,NA,NA,Graduated High-school,379290,1769050211886,1769049832596,NA,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,742,green,conjunctive,NA,3,comprehension-1
2454,31,NA,NA,,lose,NA,NA,NA,Graduated High-school,379290,1769050211886,1769049832596,NA,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,890,yellow,conjunctive,NA,4,comprehension-1
2454,31,1769049894393,solid-solid,,NA,Both balls were released at the same time,simult,none,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,19725,yellow,conjunctive,1769049902508,1,training-attention
2454,31,1769049894393,solid-solid,,NA,Both balls were released at the same time,simult,none,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,5,5,26869,yellow,conjunctive,1769049909652,1,training
2454,31,1769049910764,striped-solid,,NA,The yellow ball,short,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,8690,yellow,conjunctive,1769049918342,2,training-attention
2454,31,1769049910764,striped-solid,,NA,The yellow ball,short,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The yellow ball,1,7,12665,yellow,conjunctive,1769049922317,2,training
2454,31,1769049924049,solid-solid,,NA,NA,simult,none,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,5,5,5829,yellow,conjunctive,1769049928952,1,critical
2454,31,1769049932140,striped-striped,,NA,NA,short,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,7,4,12543,green,conjunctive,1769049941495,2,critical
2454,31,1769049942548,solid-striped,,NA,The green ball,short,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,6722,green,conjunctive,1769049948217,3,critical-attention
2454,31,1769049942548,solid-striped,,NA,The green ball,short,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The green ball,7,1,9112,green,conjunctive,1769049950607,3,critical
2454,31,1769049952243,solid-solid,,NA,NA,short,left,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,5,5,8063,yellow,conjunctive,1769049958670,4,critical
2454,31,1769049959508,striped-solid,,NA,NA,simult,none,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,1,7,14056,yellow,conjunctive,1769049972726,5,critical
2454,31,1769049973700,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,13379,green,conjunctive,1769049986105,6,critical-attention
2454,31,1769049973700,solid-striped,,NA,Both balls were released at the same time,simult,none,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,1,16468,green,conjunctive,1769049989194,6,critical
2454,31,1769049990174,striped-striped,,NA,NA,simult,none,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,5,5,6796,green,conjunctive,1769049995990,7,critical
2454,31,1769049997641,striped-striped,,NA,NA,medium,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,7,4,11416,green,conjunctive,1769050007406,8,critical
2454,31,1769050008208,striped-striped,,NA,The green ball,long,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The green ball,NA,NA,12542,green,conjunctive,1769050019948,9,critical-attention
2454,31,1769050008208,striped-striped,,NA,The green ball,long,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The green ball,7,4,15428,green,conjunctive,1769050022834,9,critical
2454,31,1769050024188,striped-solid,,NA,NA,medium,right,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,1,7,12278,yellow,conjunctive,1769050035113,10,critical
2454,31,1769050046403,solid-striped,,NA,NA,medium,right,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,7,1,22644,green,conjunctive,1769050057757,11,critical
2454,31,1769050058607,striped-solid,,NA,The yellow ball,long,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,13514,yellow,conjunctive,1769050071271,12,critical-attention
2454,31,1769050058607,striped-solid,,NA,The yellow ball,long,left,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,The yellow ball,1,7,16377,yellow,conjunctive,1769050074134,12,critical
2454,31,1769050088017,solid-striped,,NA,NA,long,right,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,7,1,96987,green,conjunctive,1769050171122,13,critical
2454,31,1769050171971,striped-solid,,NA,NA,short,right,Graduated High-school,379290,1769050211886,1769049832596,lose,male,English,blue,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,1,7,8170,yellow,conjunctive,1769050179292,14,critical
2454,31,1769050181658,solid-solid,,NA,NA,medium,right,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,5,5,11333,yellow,conjunctive,1769050190625,15,critical
2454,31,1769050191573,solid-solid,,NA,NA,long,left,Graduated High-school,379290,1769050211886,1769049832596,win,male,English,red,5c2c62542c45d400014a32e6,69718ee33c319c89e664b0ae,69711b1403eab6a6dfcb544f,NA,NA,5,5,12526,yellow,conjunctive,1769050203151,16,critical
2455,71,NA,NA,Interesting study,win,NA,NA,NA,Higher degree,557555,1769050212511,1769049654956,NA,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,win,NA,NA,NA,11817,yellow,disjunctive,NA,1,comprehension-1
2455,71,NA,NA,Interesting study,win,NA,NA,NA,Higher degree,557555,1769050212511,1769049654956,NA,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,win,NA,NA,NA,6846,green,disjunctive,NA,2,comprehension-1
2455,71,NA,NA,Interesting study,win,NA,NA,NA,Higher degree,557555,1769050212511,1769049654956,NA,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,win,NA,NA,NA,3034,yellow,disjunctive,NA,3,comprehension-1
2455,71,NA,NA,Interesting study,lose,NA,NA,NA,Higher degree,557555,1769050212511,1769049654956,NA,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,lose,NA,NA,NA,2969,green,disjunctive,NA,4,comprehension-1
2455,71,1769049756594,solid-striped,Interesting study,NA,Both balls were released at the same time,simult,none,Higher degree,557555,1769050212511,1769049654956,win,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,22417,green,disjunctive,1769049774824,1,training-attention
2455,71,1769049756594,solid-striped,Interesting study,NA,Both balls were released at the same time,simult,none,Higher degree,557555,1769050212511,1769049654956,win,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,1,7,35178,green,disjunctive,1769049787585,1,training
2455,71,1769049816148,striped-striped,Interesting study,NA,The blue ball,short,right,Higher degree,557555,1769050212511,1769049654956,lose,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,38857,green,disjunctive,1769049826442,2,training-attention
2455,71,1769049816148,striped-striped,Interesting study,NA,The blue ball,short,right,Higher degree,557555,1769050212511,1769049654956,lose,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,The blue ball,4,4,51782,green,disjunctive,1769049839367,2,training
2455,71,1769049848210,striped-solid,Interesting study,NA,NA,long,left,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,7,1,24913,yellow,disjunctive,1769049867000,1,critical
2455,71,1769049873275,solid-solid,Interesting study,NA,NA,short,right,Higher degree,557555,1769050212511,1769049654956,win,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,7,7,20353,yellow,disjunctive,1769049887354,2,critical
2455,71,1769049891590,striped-solid,Interesting study,NA,Both balls were released at the same time,simult,none,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,NA,NA,12792,yellow,disjunctive,1769049900146,3,critical-attention
2455,71,1769049891590,striped-solid,Interesting study,NA,Both balls were released at the same time,simult,none,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,Both balls were released at the same time,7,1,22997,yellow,disjunctive,1769049910351,3,critical
2455,71,1769049914019,striped-solid,Interesting study,NA,NA,short,right,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,7,1,17097,yellow,disjunctive,1769049927448,4,critical
2455,71,1769049931501,solid-striped,Interesting study,NA,NA,short,left,Higher degree,557555,1769050212511,1769049654956,win,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,1,7,18777,green,disjunctive,1769049946226,5,critical
2455,71,1769049950230,striped-solid,Interesting study,NA,The blue ball,medium,right,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,The blue ball,NA,NA,17748,yellow,disjunctive,1769049963975,6,critical-attention
2455,71,1769049950230,striped-solid,Interesting study,NA,The blue ball,medium,right,Higher degree,557555,1769050212511,1769049654956,win,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,The blue ball,7,1,26217,yellow,disjunctive,1769049972444,6,critical
2455,71,1769049975996,striped-striped,Interesting study,NA,NA,long,right,Higher degree,557555,1769050212511,1769049654956,lose,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,4,4,25802,green,disjunctive,1769049998246,7,critical
2455,71,1769050001830,striped-striped,Interesting study,NA,NA,simult,none,Higher degree,557555,1769050212511,1769049654956,lose,male,English,blue,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,NA,4,4,13723,green,disjunctive,1769050011969,8,critical
2455,71,1769050014987,solid-solid,Interesting study,NA,The yellow ball,medium,left,Higher degree,557555,1769050212511,1769049654956,win,male,English,red,63a9a8f2f098b7e45bd03721,69718e2c02b36d7ecc9d0daa,69711b1403eab6a6dfcb544f,NA,The yellow ball,NA,NA,15382,yellow,disjunctive,1769050027351,9,critical-attention
